predictiondate;wind_speed;wind_gust;wind_direction;temp;precipitation;lightning_risk;measured_wind_speed;measured_wind_direction;availability;measured_wind_gust;Power
01/01/2015 09:00;4.2;NULL;103;0.47;0;NULL;7.0867;82.5333;1;NULL;8785
01/01/2015 10:00;3.5;NULL;98.4;3.73;0;NULL;6.92;83.4;1;NULL;8887
01/01/2015 11:00;2.7;NULL;95;5.13;0;NULL;6.2333;84.3333;1;NULL;6731
01/01/2015 12:00;2.2;NULL;90.7;6.61;0;NULL;6.1867;95.7333;1;NULL;6666
01/01/2015 13:00;1.9;NULL;86;7.75;0;NULL;5.66;95;1;NULL;4287
01/01/2015 14:00;1.6;NULL;76.1;8.39;0;NULL;4.9133;94.8667;1;NULL;2888
01/01/2015 15:00;1.5;NULL;69.6;8.55;0;NULL;4.2733;83.6;1;NULL;1556
01/01/2015 16:00;1.6;NULL;70.9;8.06;0;NULL;4.1;71.2667;1;NULL;1581
01/01/2015 17:00;1.9;NULL;77.7;4.74;0;NULL;5.02;75.3333;1;NULL;3065
01/01/2015 18:00;2.1;NULL;83.6;3.35;0;NULL;4.9867;74.3333;1;NULL;2898
01/01/2015 19:00;2.2;NULL;88.7;2.67;0;NULL;4.32;67.3333;1;NULL;1703
01/01/2015 20:00;2.3;NULL;94.3;2.12;0;NULL;5.1133;84.3333;1;NULL;3291
01/01/2015 21:00;2.8;NULL;103.7;1.68;0;NULL;4.66;81.6667;1;NULL;2646
01/01/2015 22:00;2.8;NULL;106.6;1.2;0;NULL;4.4;99.2667;1;NULL;1951
01/01/2015 23:00;2.6;NULL;106.4;0.74;0;NULL;4.0533;107.4;1;NULL;2098
02/01/2015 00:00;2.4;NULL;103;0.32;0;NULL;4.0667;74.0667;1;NULL;1556
02/01/2015 01:00;2.4;NULL;101.6;-0.03;0;NULL;3.6;62.8;1;NULL;887
02/01/2015 02:00;2.4;NULL;100.1;-0.32;0;NULL;3.86;71.8;1;NULL;1295
02/01/2015 03:00;2.2;NULL;98.9;-0.61;0;NULL;4.4867;65.2;1;NULL;2152
02/01/2015 04:00;2.2;NULL;98.4;-0.86;0;NULL;3.8867;59.8667;1;NULL;1211
02/01/2015 05:00;2.2;NULL;95.7;-1.11;0;NULL;3.6933;62.4667;1;NULL;1122
02/01/2015 06:00;2.3;NULL;95.3;-1.33;0;NULL;4.6067;72.7333;1;NULL;2146
02/01/2015 07:00;2.4;NULL;99;-1.53;0;NULL;4.9;74.1333;1;NULL;2937
02/01/2015 08:00;2.6;NULL;101;-1.66;0;NULL;5.34;83.6;1;NULL;3980
02/01/2015 09:00;2.8;NULL;102.8;1.22;0;NULL;5.7267;89.6667;1;NULL;4727
02/01/2015 13:00;1.4;NULL;82.3;8.51;0;NULL;2.98;105.533;1;NULL;601
02/01/2015 14:00;1.4;NULL;75.4;9.18;0;NULL;2.78;125.6;1;NULL;301
02/01/2015 15:00;1.5;NULL;74.8;9.26;0;NULL;3.6067;78.6;1;NULL;1014
02/01/2015 16:00;1.7;NULL;79.4;8.76;0;NULL;4.18;62.6667;1;NULL;1645
02/01/2015 17:00;2.1;NULL;85.5;5.61;0;NULL;4.2;78.9333;1;NULL;1439
02/01/2015 18:00;2.5;NULL;88.1;4.1;0;NULL;4.32;100.133;1;NULL;1906
02/01/2015 19:00;2.7;NULL;91.6;3.4;0;NULL;6.0733;79.1333;1;NULL;5248
02/01/2015 20:00;2.9;NULL;94.5;2.83;0;NULL;5.8267;76.1333;1;NULL;4787
02/01/2015 22:00;2.7;NULL;104.5;2.18;0;NULL;6.2;85;1;NULL;5691
02/01/2015 23:00;2.5;NULL;103.6;1.73;0;NULL;5.6867;92.1333;1;NULL;4519
03/01/2015 00:00;2.4;NULL;105.5;1.3;0;NULL;5.46;87.3333;1;NULL;3734
03/01/2015 01:00;2.4;NULL;110.7;0.91;0;NULL;5.54;97.5333;1;NULL;4436
03/01/2015 02:00;2.4;NULL;115;0.52;0;NULL;5.4267;95.6;1;NULL;4461
03/01/2015 03:00;2.2;NULL;117.5;0.16;0;NULL;4.8867;97.9333;1;NULL;2894
03/01/2015 04:00;2;NULL;119.2;-0.16;0;NULL;4.0133;101.133;1;NULL;1464
03/01/2015 05:00;1.7;NULL;119.2;-0.44;0;NULL;2.76;104.867;1;NULL;361
03/01/2015 06:00;1.5;NULL;118.3;-0.73;0;NULL;1.56;140.133;1;NULL;1
03/01/2015 07:00;1.3;NULL;118.4;-0.98;0;NULL;1.2333;160;1;NULL;0
03/01/2015 08:00;1.2;NULL;120.1;-1.18;0;NULL;0.7667;184.4;1;NULL;0
03/01/2015 10:00;1.4;NULL;132.7;4.18;0;NULL;1.8667;197.867;1;NULL;83
03/01/2015 11:00;0.9;NULL;124.7;5.77;0;NULL;1.58;255.867;1;NULL;41
03/01/2015 12:00;0.5;NULL;118.7;7.46;0;NULL;1.7267;250.133;1;NULL;50
03/01/2015 13:00;0.1;NULL;92.7;8.88;0;NULL;1.9333;270.933;1;NULL;43
03/01/2015 14:00;0.1;NULL;338.8;9.71;0;NULL;1.9267;260.2;1;NULL;29
03/01/2015 15:00;0.3;NULL;336.6;9.94;0;NULL;1.7733;249.267;1;NULL;11
03/01/2015 16:00;0.2;NULL;343.9;9.51;0;NULL;2.8133;260.8;1;NULL;351
03/01/2015 17:00;0.1;NULL;354.9;6.4;0;NULL;3.6533;255.867;1;NULL;1060
03/01/2015 18:00;0.1;NULL;93.7;4.88;0;NULL;3.6933;257.4;1;NULL;1110
03/01/2015 19:00;0.2;NULL;52.7;4.14;0;NULL;2.9267;261.933;1;NULL;486
03/01/2015 20:00;0.3;NULL;58.8;3.52;0;NULL;2.52;282.4;1;NULL;219
03/01/2015 21:00;0.2;NULL;22.8;2.99;0;NULL;3.1333;293.467;1;NULL;609
03/01/2015 22:00;0.3;NULL;8.3;2.43;0;NULL;2.6;297.6;1;NULL;294
03/01/2015 23:00;0.4;NULL;1.9;1.93;0;NULL;1.9533;266.667;1;NULL;32
04/01/2015 00:00;0.5;NULL;1.5;1.47;0;NULL;1.8533;250.467;1;NULL;41
04/01/2015 01:00;0.7;NULL;17.2;1.05;0;NULL;1.8733;191.467;1;NULL;19
04/01/2015 02:00;0.9;NULL;37.4;0.64;0;NULL;2.1667;86.4;1;NULL;40
04/01/2015 03:00;1.2;NULL;60.1;0.28;0;NULL;1.5133;156.467;1;NULL;2
04/01/2015 04:00;1.6;NULL;73.1;0.17;0;NULL;1.22;163.2;1;NULL;5
04/01/2015 05:00;2;NULL;83.6;0.15;0;NULL;1.68;127.667;1;NULL;1
04/01/2015 06:00;2.5;NULL;88.1;0.26;0;NULL;3.0067;48.3333;1;NULL;484
04/01/2015 07:00;2.8;NULL;87.8;0.41;0;NULL;3.6867;39.4667;1;NULL;965
04/01/2015 08:00;3;NULL;88.1;0.51;0;NULL;3.0067;62.0667;1;NULL;537
04/01/2015 09:00;3;NULL;85.6;2.34;0;NULL;3.96;58.3333;1;NULL;1273
04/01/2015 10:00;3.1;NULL;85.9;5.43;0;NULL;3.9867;49.1333;1;NULL;1404
04/01/2015 11:00;2.5;NULL;85.2;6.67;0;NULL;3.94;71.4667;1;NULL;1474
04/01/2015 12:00;2.2;NULL;83.1;8.03;0;NULL;3.7533;57.5333;1;NULL;1258
04/01/2015 13:00;2.1;NULL;80.1;9.08;0;NULL;3.44;74.6667;1;NULL;925
04/01/2015 14:00;2.2;NULL;77.2;9.61;0;NULL;3.5133;92.4;1;NULL;1081
04/01/2015 15:00;2.2;NULL;74.4;9.71;0;NULL;4.28;85.4;1;NULL;1925
04/01/2015 16:00;2.3;NULL;76.1;9.33;0;NULL;5.2133;77.1333;1;NULL;3519
04/01/2015 17:00;2.9;NULL;80.2;6.79;0;NULL;6.1267;76.3333;1;NULL;6262
04/01/2015 18:00;3.3;NULL;87.3;5.36;0;NULL;5.44;77.4667;1;NULL;4003
04/01/2015 19:00;3.7;NULL;90.6;4.88;0;NULL;5.8933;69.0667;1;NULL;5012
04/01/2015 20:00;3.9;NULL;93.4;4.49;0;NULL;5.7667;70;1;NULL;4783
04/01/2015 21:00;3.6;NULL;92.7;4.28;0;NULL;5.3067;75.5333;1;NULL;3677
04/01/2015 22:00;3.7;NULL;93.5;4.14;0;NULL;6.32;77.2;1;NULL;6376
04/01/2015 23:00;3.6;NULL;95.5;4.05;0;NULL;6.3267;76.6667;1;NULL;6584
05/01/2015 00:00;3.4;NULL;100;3.61;0;NULL;7.8867;85.5333;1;NULL;13475
05/01/2015 01:00;3.2;NULL;104.5;3.1;0;NULL;7.8933;83.2;1;NULL;12415
05/01/2015 02:00;2.9;NULL;109.8;2.47;0;NULL;6.9467;83.6667;1;NULL;9151
05/01/2015 03:00;2.5;NULL;115.9;1.78;0;NULL;7.6867;83.4667;1;NULL;11023
05/01/2015 04:00;2.1;NULL;122.9;1.28;0;NULL;6.6067;82.8667;1;NULL;7488
05/01/2015 05:00;1.7;NULL;128.6;0.78;0;NULL;5.48;89.2667;1;NULL;4123
05/01/2015 06:00;1.2;NULL;138.4;0.29;0;NULL;2.24;142.6;1;NULL;155
05/01/2015 07:00;1;NULL;153;-0.11;0;NULL;2.1867;201.467;1;NULL;173
05/01/2015 08:00;0.8;NULL;167.9;-0.43;0;NULL;2.2667;228.667;1;NULL;251
05/01/2015 09:00;1.1;NULL;153.2;2.04;0;NULL;2.2667;221.467;1;NULL;166
05/01/2015 10:00;1;NULL;178.8;5.39;0;NULL;2.9133;221.067;1;NULL;611
05/01/2015 12:00;0.6;NULL;186.4;8.57;0;NULL;4.2333;215.067;1;NULL;1536
05/01/2015 13:00;0.7;NULL;209.8;9.87;0;NULL;5.24;217.067;1;NULL;3160
05/01/2015 14:00;0.8;NULL;224.5;10.78;0;NULL;4.0333;221.533;1;NULL;1188
05/01/2015 16:00;1.4;NULL;251.7;10.73;0;NULL;4.3867;219.4;1;NULL;1724
05/01/2015 19:00;2.3;NULL;265.2;4.98;0;NULL;7.8133;222.533;1;NULL;12259
05/01/2015 20:00;2.5;NULL;265.1;4.19;0;NULL;6.0933;226.333;1;NULL;6037
05/01/2015 21:00;1.7;NULL;266.1;2.36;0;NULL;5.3533;218.867;1;NULL;4136
05/01/2015 22:00;1.6;NULL;261.4;1.69;0;NULL;4.88;215.467;1;NULL;2983
05/01/2015 23:00;2;NULL;260.7;1.13;0;NULL;2.5933;256.533;1;NULL;320
06/01/2015 00:00;2.2;NULL;264.7;0.64;0;NULL;4.5133;228.4;1;NULL;1903
06/01/2015 01:00;2.4;NULL;270.1;0.2;0;NULL;3.8933;236.467;1;NULL;1314
06/01/2015 02:00;2.4;NULL;277;-0.19;0;NULL;4.4667;241.867;1;NULL;1921
06/01/2015 03:00;2.3;NULL;280.4;-0.56;0;NULL;4.8667;266.2;1;NULL;2714
06/01/2015 04:00;1.9;NULL;282.3;-0.79;0;NULL;4.1933;265.933;1;NULL;1579
06/01/2015 05:00;1.7;NULL;284.3;-0.67;0;NULL;3.98;265.8;1;NULL;1184
06/01/2015 06:00;1.5;NULL;291.5;-0.48;0;NULL;2.9267;259.067;1;NULL;430
06/01/2015 07:00;1.5;NULL;294.9;-0.4;0;NULL;4.24;269.867;1;NULL;1772
06/01/2015 08:00;1.4;NULL;293.4;-0.43;0;NULL;3.6867;291.333;1;NULL;977
06/01/2015 09:00;1.7;NULL;313.5;0.6;0;NULL;3;314.467;1;NULL;467
06/01/2015 10:00;1.1;NULL;320.5;3.13;0;NULL;2.1867;283.8;1;NULL;54
06/01/2015 11:00;0.5;NULL;337.2;3.9;0;NULL;1.6467;89.3333;1;NULL;10
06/01/2015 12:00;0.4;NULL;53.2;4.47;0;NULL;2.0667;105.933;1;NULL;23
06/01/2015 13:00;0.5;NULL;71.7;5.01;0;NULL;3.1867;108.867;1;NULL;531
06/01/2015 14:00;0.5;NULL;56.4;5.38;0;NULL;3.5933;79.5333;1;NULL;986
06/01/2015 15:00;0.5;NULL;20.4;5.4;0;NULL;3.3667;67;1;NULL;831
06/01/2015 16:00;0.9;NULL;357.5;5.06;0;NULL;2.3133;68.3333;1;NULL;124
06/01/2015 17:00;1.1;NULL;1;3.88;0;NULL;1.6;256.2;1;NULL;6
06/01/2015 18:00;1.1;NULL;13.4;2.94;0;NULL;2.7133;234.667;1;NULL;312
06/01/2015 19:00;1.2;NULL;34.5;2.39;0;NULL;2.7133;51.5333;1;NULL;240
06/01/2015 20:00;1.4;NULL;54.5;1.92;0;NULL;4.0133;33.1333;1;NULL;1400
06/01/2015 21:00;1.4;NULL;22.7;3.29;0;NULL;3.8;39.6;1;NULL;1280
06/01/2015 22:00;1.7;NULL;57.1;2.88;0;NULL;4.8067;64;1;NULL;2330
06/01/2015 23:00;2.1;NULL;73.8;2.29;0;NULL;6.5467;74;1;NULL;6964
07/01/2015 00:00;2.3;NULL;71.9;1.86;0;NULL;6;65.4667;1;NULL;4522
07/01/2015 01:00;2.4;NULL;62.7;1.47;0;NULL;5.68;61;1;NULL;3212
07/01/2015 02:00;2.6;NULL;59.8;1.12;0;NULL;5.1667;49.7333;1;NULL;2432
07/01/2015 03:00;2.9;NULL;67.2;0.78;0;NULL;5.3867;56.4667;1;NULL;2611
07/01/2015 04:00;3.3;NULL;74.9;0.44;0;NULL;4.2;47.6667;1;NULL;1116
07/01/2015 05:00;3.5;NULL;77.7;0.07;0;NULL;4.9333;55.2;1;NULL;1412
07/01/2015 06:00;3.4;NULL;77.2;-0.29;0;NULL;4.82;36.6667;1;NULL;1312
07/01/2015 07:00;3.4;NULL;74.4;-0.62;0;NULL;3.4867;45;1;NULL;317
07/01/2015 08:00;3.4;NULL;79;-0.85;0;NULL;4.8067;50.8667;1;NULL;731
07/01/2015 13:00;1.5;NULL;82.1;3.17;0;NULL;3.42;62.6667;1;NULL;57
07/01/2015 15:00;1.3;NULL;69.4;4.24;0;NULL;3.7467;59.2;1;NULL;1160
07/01/2015 16:00;1.3;NULL;73.7;4.08;0;NULL;4;79.4;1;NULL;1757
07/01/2015 17:00;1.7;NULL;76.1;2.84;0;NULL;4.6667;98.7333;1;NULL;2512
07/01/2015 18:00;1.9;NULL;79.9;1.44;0;NULL;4.2333;96.3333;1;NULL;1747
07/01/2015 19:00;2.2;NULL;82.7;1.07;0;NULL;3.7667;87;1;NULL;1727
07/01/2015 20:00;2.4;NULL;86.2;0.96;0;NULL;3.7333;80.7333;1;NULL;1381
07/01/2015 21:00;2.4;NULL;80.3;-0.75;0;NULL;3.4733;55.3333;1;NULL;841
07/01/2015 22:00;2.8;NULL;88.1;-1.1;0;NULL;3.2267;52.6667;1;NULL;631
07/01/2015 23:00;2.9;NULL;90.6;-1.36;0;NULL;4.1467;70.7333;1;NULL;1733
08/01/2015 00:00;2.9;NULL;93.3;-1.64;0;NULL;4.5733;61.4667;1;NULL;2417
08/01/2015 01:00;2.9;NULL;93.9;-1.87;0;NULL;3.9333;62.7333;1;NULL;1168
08/01/2015 02:00;2.9;NULL;93.9;-2.12;0;NULL;3.82;53.8667;1;NULL;1061
08/01/2015 03:00;2.8;NULL;92;-2.38;0;NULL;4.0333;53.2;1;NULL;1187
08/01/2015 04:00;2.7;NULL;91.4;-2.62;0;NULL;3.9933;71.6667;1;NULL;1388
08/01/2015 05:00;2.7;NULL;91.4;-2.85;0;NULL;3.6467;65.6;1;NULL;1185
08/01/2015 06:00;2.7;NULL;92.3;-3.06;0;NULL;4.6067;88.8667;1;NULL;2307
08/01/2015 07:00;2.7;NULL;90.9;-3.26;0;NULL;3.7667;86.0667;1;NULL;1312
08/01/2015 08:00;2.6;NULL;88.4;-3.41;0;NULL;3.8267;76.7333;1;NULL;1171
08/01/2015 09:00;1.4;NULL;96.5;0.84;0;NULL;3.5;95.1333;1;NULL;750
08/01/2015 10:00;1.6;NULL;102.2;4.01;0;NULL;3.3467;52.7333;1;NULL;713
08/01/2015 11:00;1.2;NULL;95.8;5.53;0;NULL;3.7733;61.6;1;NULL;964
08/01/2015 12:00;0.7;NULL;88.8;7.34;0;NULL;3.2867;66.3333;1;NULL;664
08/01/2015 13:00;0.9;NULL;108.7;8.62;0;NULL;3.52;63.8667;1;NULL;762
08/01/2015 14:00;0.8;NULL;99.2;9.58;0;NULL;3.04;71.3333;1;NULL;525
08/01/2015 15:00;0.6;NULL;49.2;9.99;0;NULL;3.0533;79.3333;1;NULL;623
08/01/2015 16:00;0.8;NULL;17.3;9.84;0;NULL;2.84;82.2;1;NULL;620
08/01/2015 17:00;1.1;NULL;9.2;7.37;0;NULL;2.16;66.7333;1;NULL;113
08/01/2015 18:00;1.4;NULL;21.3;5.71;0;NULL;2.48;48.4667;1;NULL;276
08/01/2015 19:00;1.5;NULL;39;5.03;0;NULL;3.6733;40.8667;1;NULL;1040
08/01/2015 20:00;1.7;NULL;53.5;4.47;0;NULL;4.2067;58.3333;1;NULL;1655
08/01/2015 21:00;2.9;NULL;80.1;0.45;0;NULL;4.5667;46.4;1;NULL;1949
08/01/2015 22:00;3.5;NULL;88.5;0;0;NULL;6.0467;69.6;1;NULL;5413
08/01/2015 23:00;3.9;NULL;91.8;-0.28;0;NULL;5.62;47.7333;1;NULL;4590
09/01/2015 00:00;4.2;NULL;93.8;-0.47;0;NULL;7.4733;58.8667;1;NULL;10502
09/01/2015 01:00;4.2;NULL;92.8;-0.67;0;NULL;8.7733;70.6667;1;NULL;18118
09/01/2015 02:00;4.1;NULL;87.6;-0.89;0;NULL;9.5733;78.5333;1;NULL;22104
09/01/2015 03:00;3.9;NULL;82.4;-1.1;0;NULL;9.98;87.1333;1;NULL;23923
09/01/2015 04:00;3.8;NULL;81.7;-1.28;0;NULL;8.6667;84.9333;1;NULL;15849
09/01/2015 05:00;3.8;NULL;82.4;-1.43;0;NULL;7.78;83.8667;1;NULL;11480
09/01/2015 06:00;3.7;NULL;83.7;-1.6;0;NULL;7.9533;75.8;1;NULL;12424
09/01/2015 07:00;3.7;NULL;84.6;-1.75;0;NULL;6.8667;78.5333;1;NULL;8195
09/01/2015 08:00;3.6;NULL;86.7;-1.86;0;NULL;5.96;98.2667;1;NULL;5130
09/01/2015 09:00;3.2;NULL;91.5;0.21;0;NULL;5.32;93.2667;1;NULL;2970
09/01/2015 10:00;2.5;NULL;87.5;3.13;0;NULL;3.8267;89.3333;1;NULL;1012
09/01/2015 11:00;1.6;NULL;79.9;4.68;0;NULL;4.4467;83.4667;1;NULL;1755
09/01/2015 12:00;1.3;NULL;80.5;6.37;0;NULL;3.6333;84.8;1;NULL;1024
09/01/2015 13:00;1.3;NULL;90.2;7.49;0;NULL;2.32;114.4;1;NULL;216
09/01/2015 14:00;1.2;NULL;82.6;8.3;0;NULL;1.06;160.533;1;NULL;0
09/01/2015 15:00;1.4;NULL;87.7;8.59;0;NULL;0.5;141.667;1;NULL;0
09/01/2015 16:00;1.6;NULL;92.5;8.25;0;NULL;1.1733;177.267;1;NULL;0
09/01/2015 17:00;2.3;NULL;96.7;5.39;0;NULL;3.22;88.6;1;NULL;619
09/01/2015 18:00;2.7;NULL;100.1;3.6;0;NULL;3.5333;61.0667;1;NULL;827
09/01/2015 19:00;3;NULL;103.6;2.86;0;NULL;3.7533;60.1333;1;NULL;1115
09/01/2015 20:00;3.2;NULL;104.1;2.26;0;NULL;4.8;72.2;1;NULL;2678
09/01/2015 21:00;3.7;NULL;104.4;4.16;0;NULL;6;86.7333;1;NULL;5561
09/01/2015 22:00;3.9;NULL;107.4;3.62;0;NULL;7.1733;87.9333;1;NULL;9521
09/01/2015 23:00;3.7;NULL;107.4;3.07;0;NULL;7.3267;89.8667;1;NULL;9680
10/01/2015 00:00;3.4;NULL;109.2;2.54;0;NULL;7.1467;88.9333;1;NULL;8528
10/01/2015 01:00;3.1;NULL;110.2;2;0;NULL;5.86;97.4667;1;NULL;5421
10/01/2015 02:00;2.8;NULL;110.3;1.49;0;NULL;5.6467;96.7333;1;NULL;4085
10/01/2015 03:00;2.7;NULL;113;1.04;0;NULL;6.02;101.667;1;NULL;6284
10/01/2015 04:00;2.6;NULL;115.9;0.61;0;NULL;5.06;107.4;1;NULL;3379
10/01/2015 05:00;2.3;NULL;116.1;0.19;0;NULL;3.1533;130.267;1;NULL;792
10/01/2015 06:00;2.2;NULL;115.9;-0.2;0;NULL;1.66;161.133;1;NULL;15
10/01/2015 07:00;2.1;NULL;114.1;-0.55;0;NULL;0.8467;192.133;1;NULL;23
10/01/2015 08:00;2.2;NULL;117.8;-0.83;0;NULL;0.9867;188.8;1;NULL;1
10/01/2015 09:00;2.1;NULL;130;1.71;0;NULL;2.2333;193.467;1;NULL;107
10/01/2015 10:00;1.6;NULL;131.9;4.94;0;NULL;1.2067;247.667;1;NULL;17
10/01/2015 11:00;0.8;NULL;134.7;6.65;0;NULL;2.1133;263.067;1;NULL;213
10/01/2015 12:00;0.4;NULL;149.9;8.47;0;NULL;2.3467;269;1;NULL;220
10/01/2015 13:00;0.2;NULL;178.5;10.06;0;NULL;4.3267;265.6;1;NULL;1823
10/01/2015 14:00;0.3;NULL;224.4;10.96;0;NULL;4.2333;258.8;1;NULL;1705
10/01/2015 15:00;0.5;NULL;243.7;11.33;0;NULL;4.48;264.067;1;NULL;2287
10/01/2015 16:00;0.7;NULL;273.5;11.11;0;NULL;4.8133;269.733;1;NULL;2698
10/01/2015 17:00;1.2;NULL;298.7;8.15;0;NULL;5.18;280.867;1;NULL;3057
10/01/2015 18:00;1.4;NULL;298.2;6.14;0;NULL;4.84;283.733;1;NULL;2773
10/01/2015 19:00;1.4;NULL;293.2;5.29;0;NULL;4.6667;277.133;1;NULL;2243
10/01/2015 20:00;1.4;NULL;290.3;4.59;0;NULL;4.76;266.067;1;NULL;2612
10/01/2015 21:00;2;NULL;306.4;2.36;0;NULL;4.9933;280.533;1;NULL;2988
10/01/2015 22:00;2.2;NULL;307.3;1.85;0;NULL;3.1333;272.867;1;NULL;709
10/01/2015 23:00;2;NULL;304.9;1.38;0;NULL;3.3467;298.067;1;NULL;846
11/01/2015 00:00;1.8;NULL;301.8;0.94;0;NULL;2.74;303.667;1;NULL;344
11/01/2015 01:00;1.9;NULL;305.2;0.58;0;NULL;2.6067;297.133;1;NULL;219
11/01/2015 02:00;2.3;NULL;313.9;0.32;0;NULL;3.4933;275.4;1;NULL;939
11/01/2015 03:00;2.7;NULL;321.9;0.02;0;NULL;5.2;283.733;1;NULL;3444
11/01/2015 04:00;2.6;NULL;326.2;-0.3;0;NULL;5.0333;288.2;1;NULL;3494
11/01/2015 05:00;2.4;NULL;331.6;-0.55;0;NULL;6.2867;304.2;1;NULL;6519
11/01/2015 06:00;2.1;NULL;341.6;-0.8;0;NULL;4.0133;326.4;1;NULL;1591
11/01/2015 07:00;2.1;NULL;353;-0.98;0;NULL;4.56;200.933;1;NULL;2194
11/01/2015 08:00;2.1;NULL;8.4;-1.11;0;NULL;6.7867;169.067;1;NULL;8678
11/01/2015 09:00;2.1;NULL;9.9;1.83;0;NULL;3.8467;141.733;1;NULL;1486
11/01/2015 10:00;2;NULL;30.3;5.8;0;NULL;4.9;228.667;1;NULL;2637
11/01/2015 11:00;1.9;NULL;47;7.02;0;NULL;6.36;69.2;1;NULL;5738
11/01/2015 12:00;2;NULL;60.2;8.24;0;NULL;6.5;58.0667;1;NULL;7002
11/01/2015 13:00;2.5;NULL;73;9.16;0;NULL;6.84;77.9333;1;NULL;9402
11/01/2015 14:00;2.8;NULL;79.9;9.65;0;NULL;7.3867;69.6667;1;NULL;10418
11/01/2015 15:00;2.9;NULL;82.8;9.77;0;NULL;7.0533;64.3333;1;NULL;9326
11/01/2015 16:00;3.1;NULL;79.5;9.45;0;NULL;7.26;54.5333;1;NULL;10156
11/01/2015 17:00;3.7;NULL;77.7;7.3;0;NULL;7.9667;67;1;NULL;14318
11/01/2015 18:00;4.4;NULL;78.6;5.62;0;NULL;9.2067;75.2667;1;NULL;19421
11/01/2015 19:00;5;NULL;82;4.99;0;NULL;7.6067;63.4667;1;NULL;11219
11/01/2015 20:00;5.4;NULL;86.1;4.54;0;NULL;6.86;62.8667;1;NULL;8355
11/01/2015 21:00;5.4;NULL;88.6;3.72;0;NULL;7.7867;69;1;NULL;12310
11/01/2015 22:00;5.5;NULL;88;3.22;0;NULL;8.02;72.9333;1;NULL;14552
11/01/2015 23:00;5.2;NULL;88.5;2.68;0;NULL;8.34;80.8;1;NULL;16621
12/01/2015 00:00;5;NULL;88.4;2.16;0;NULL;7.52;80.4667;1;NULL;11821
12/01/2015 01:00;4.7;NULL;90.5;1.67;0;NULL;7.88;80.2;1;NULL;12839
12/01/2015 02:00;4.3;NULL;92.9;1.22;0;NULL;6.5133;72.5333;1;NULL;7681
12/01/2015 03:00;4;NULL;97.4;0.81;0;NULL;5.56;62.0667;1;NULL;4595
12/01/2015 04:00;4;NULL;103.2;0.44;0;NULL;5.4467;62;1;NULL;4066
12/01/2015 05:00;3.9;NULL;109.1;0.14;0;NULL;5.6467;69.2667;1;NULL;4439
12/01/2015 06:00;3.6;NULL;112.3;-0.14;0;NULL;3.7733;89.0667;1;NULL;986
12/01/2015 07:00;3.4;NULL;116.1;-0.25;0;NULL;2.9067;120.533;1;NULL;497
12/01/2015 08:00;3;NULL;121.3;0.01;0;NULL;3.7467;160.067;1;NULL;1662
12/01/2015 09:00;3.2;NULL;136;2.04;0;NULL;4.8867;162.733;1;NULL;3183
12/01/2015 10:00;2.5;NULL;136.8;4.55;0;NULL;3.8867;167.267;1;NULL;1541
12/01/2015 13:00;1;NULL;151.9;8.08;0;NULL;3.8533;197.6;1;NULL;1285
12/01/2015 14:00;1;NULL;166.8;8.85;0;NULL;4.1533;190.8;1;NULL;1593
12/01/2015 15:00;1.1;NULL;178.4;9.25;0;NULL;4.5133;191.8;1;NULL;2070
12/01/2015 16:00;1.2;NULL;177.8;9.1;0;NULL;4.6533;201.6;1;NULL;2093
12/01/2015 18:00;2.1;NULL;177.1;5.52;0;NULL;7.0533;208.067;1;NULL;7981
12/01/2015 19:00;2.6;NULL;177.4;4.81;0;NULL;7.1467;209;1;NULL;8514
12/01/2015 20:00;3.1;NULL;180.7;4.17;0;NULL;7.8267;209;1;NULL;10992
12/01/2015 21:00;3.4;NULL;196.1;4.58;0;NULL;9.18;209.667;1;NULL;17439
12/01/2015 22:00;3.4;NULL;201.5;4.09;0;NULL;9.6667;216.667;1;NULL;20352
12/01/2015 23:00;3.6;NULL;201.3;3.6;0;NULL;9.6133;220.333;1;NULL;19769
13/01/2015 00:00;3.9;NULL;200.7;3.17;0;NULL;10.7267;219.133;1;NULL;24588
13/01/2015 01:00;4.2;NULL;202.1;2.8;0;NULL;12.5667;214.333;1;NULL;31663
13/01/2015 02:00;4.3;NULL;205.1;2.46;0;NULL;12.6667;214;1;NULL;32835
13/01/2015 03:00;4.5;NULL;209.8;2.15;0;NULL;13.7133;214.4;1;NULL;34406
13/01/2015 04:00;4.7;NULL;214.2;1.96;0;NULL;12.94;213.067;1;NULL;32838
13/01/2015 05:00;4.8;NULL;216.9;1.82;0;NULL;12.4533;211.8;1;NULL;30658
13/01/2015 06:00;4.9;NULL;220;1.64;0;NULL;11;213.733;1;NULL;27904
13/01/2015 07:00;4.9;NULL;222.2;1.48;0;NULL;10.74;218;1;NULL;25160
13/01/2015 08:00;4.9;NULL;223.3;1.35;0;NULL;10.78;218.867;1;NULL;26835
13/01/2015 09:00;5.1;NULL;218;3.13;0;NULL;10.8067;220.133;1;NULL;26445
13/01/2015 10:00;4.5;NULL;222.8;5.77;0;NULL;9.9467;224.867;1;NULL;21287
13/01/2015 11:00;4.5;NULL;229.9;7.14;0;NULL;11.6;224;1;NULL;27127
13/01/2015 12:00;4.8;NULL;231.2;8.52;0;NULL;13.1267;221.733;1;NULL;32734
